,week,category,weekly_rank,show_title,season_title,weekly_hours_viewed,runtime,weekly_views,cumulative_weeks_in_top_10,is_staggered_launch,runtime_override_flag,episode_launch_dtls
3680,2023-06-25,Films (English),1,Extraction 2,,87300000,2.0667,42200000.0,2,False,"[{is_staggered_launch=0, is_live_title=0}]",
3681,2023-06-25,Films (English),2,Extraction,,27200000,1.9667,13800000.0,2,False,"[{is_staggered_launch=0, is_live_title=0}]",
3682,2023-06-25,Films (English),3,Take Care of Maya,,16000000,1.7333,9200000.0,1,False,"[{is_staggered_launch=0, is_live_title=0}]",
3683,2023-06-25,Films (English),4,The Perfect Find,,11700000,1.6667,7000000.0,1,False,"[{is_staggered_launch=0, is_live_title=0}]",
3684,2023-06-25,Films (English),5,Paw Patrol: The Movie,,9100000,1.4333,6300000.0,5,False,"[{is_staggered_launch=0, is_live_title=0}]",
3685,2023-06-25,Films (English),6,The Mule,,9200000,1.7,5400000.0,1,False,"[{is_staggered_launch=0, is_live_title=0}]",
3686,2023-06-25,Films (English),7,What Happens in Vegas,,7600000,1.65,4600000.0,2,False,"[{is_staggered_launch=0, is_live_title=0}]",
3687,2023-06-25,Films (English),8,The Boss Baby,,4500000,1.6333,2800000.0,9,False,"[{is_staggered_launch=0, is_live_title=0}]",
3688,2023-06-25,Films (English),9,Get Out,,4100000,1.7333,2400000.0,1,False,"[{is_staggered_launch=0, is_live_title=0}]",
3689,2023-06-25,Films (English),10,47 Ronin,,4700000,2.0167,2300000.0,1,False,"[{is_staggered_launch=0, is_live_title=0}]",
3690,2023-06-25,Films (Non-English),1,Through My Window 2: Across the Sea,,27100000,1.8667,14500000.0,1,False,"[{is_staggered_launch=0, is_live_title=0}]",
3691,2023-06-25,Films (Non-English),2,Make Me Believe,,11400000,1.7333,6600000.0,1,False,"[{is_staggered_launch=0, is_live_title=0}]",
3692,2023-06-25,Films (Non-English),3,Black Clover: Sword of the Wizard King,,7800000,1.8833,4100000.0,2,False,"[{is_staggered_launch=0, is_live_title=0}]",
3693,2023-06-25,Films (Non-English),4,You Do You,,4500000,1.6833,2700000.0,3,False,"[{is_staggered_launch=0, is_live_title=0}]",
3694,2023-06-25,Films (Non-English),5,Through My Window,,4900000,1.9,2600000.0,14,False,"[{is_staggered_launch=0, is_live_title=0}]",
3695,2023-06-25,Films (Non-English),6,iNumber Number: Jozi Gold,,4000000,1.9,2100000.0,1,False,"[{is_staggered_launch=0, is_live_title=0}]",
3696,2023-06-25,Films (Non-English),7,A Beautiful Life,,3200000,1.6667,1900000.0,4,False,"[{is_staggered_launch=0, is_live_title=0}]",
3697,2023-06-25,Films (Non-English),8,The Wonder Weeks,,2500000,1.5167,1600000.0,2,False,"[{is_staggered_launch=0, is_live_title=0}]",
3698,2023-06-25,Films (Non-English),9,Tin & Tina,,3200000,2.0,1600000.0,5,False,"[{is_staggered_launch=0, is_live_title=0}]",
3699,2023-06-25,Films (Non-English),10,THE VILLAGE,,3200000,2.0167,1600000.0,2,False,"[{is_staggered_launch=0, is_live_title=0}]",
3700,2023-06-25,TV (English),1,Black Mirror,Black Mirror: Season 6,60400000,5.2,11600000.0,2,False,"[{is_staggered_launch=0, is_live_title=0}]",
3701,2023-06-25,TV (English),2,Never Have I Ever,Never Have I Ever: Season 4,24600000,4.9167,5000000.0,3,False,"[{is_staggered_launch=0, is_live_title=0}]",
3702,2023-06-25,TV (English),3,Our Planet,Our Planet: II,13600000,3.3833,4000000.0,2,False,"[{is_staggered_launch=0, is_live_title=0}]",
3703,2023-06-25,TV (English),4,Catching Killers,Catching Killers: Season 3,9600000,3.0667,3100000.0,1,False,"[{is_staggered_launch=0, is_live_title=0}]",
3704,2023-06-25,TV (English),5,Suits,Suits: Season 1,27700000,0.0,3000000.0,1,True,"[{is_staggered_launch=1, is_live_title=0}]","[{""episodesLaunched"":12,""countryList"":[""AS"",""CW"",""GQ"",""LB"",""LV"",""PG"",""RE"",""TH"",""ZW"",""DK"",""LS"",""YT"",""AU"",""BO"",""HT"",""KE"",""KG"",""VA"",""GS"",""AM"",""BG"",""CD"",""FM"",""GG"",""GY"",""KI"",""MP"",""QA"",""SO"",""TM"",""CM"",""HU"",""ZM"",""CR"",""EH"",""MW"",""NA"",""TC"",""AI"",""BJ"",""BR"",""DZ"",""GR"",""IS"",""PR"",""VC"",""TT"",""CL"",""GA"",""LY"",""NZ"",""PY"",""SB"",""TV"",""VE"",""HM"",""BD"",""CV"",""GP"",""MC"",""UA"",""TZ"",""AO"",""AW"",""BY"",""CC"",""CF"",""GB"",""ID"",""MQ"",""NP"",""PK"",""PS"",""RS"",""TG"",""US"",""UZ"",""ZA"",""CY"",""FO"",""IE"",""JE"",""LR"",""MD"",""MV"",""NE"",""RW"",""SH"",""BL"",""BM"",""DJ"",""EG"",""GI"",""IM"",""IO"",""MY"",""OM"",""WS"",""BZ"",""GF"",""KR"",""MA"",""NL"",""SL"",""VU"",""JO"",""AR"",""CA"",""MN"",""SA"",""EC"",""BA"",""BF"",""ER"",""ET"",""IQ"",""KZ"",""MZ"",""PN"",""TN"",""TR"",""VI"",""CI"",""EE"",""FK"",""FR"",""GE"",""GM"",""HK"",""KN"",""LC"",""LK"",""MG"",""MH"",""MU"",""PM"",""SE"",""TD"",""ML"",""TL"",""GT"",""IN"",""PH"",""SK"",""VG"",""VN"",""AF"",""AQ"",""BH"",""CZ"",""IT"",""JM"",""KY"",""MM"",""NC"",""ST"",""SZ"",""MR"",""UG"",""AD"",""BN"",""BT"",""CU"",""MS"",""NR"",""PF"",""PL"",""PT"",""SM"",""TO"",""BE"",""AG"",""AZ"",""BI"",""BS"",""CO"",""DO"",""ES"",""GH"",""KH"",""KW"",""ME"",""NG"",""NU"",""RU"",""SN"",""YE"",""AL"",""BB"",""BW"",""CX"",""GD"",""LA"",""NF"",""SS"",""TJ"",""UM"",""WF"",""HN"",""HR"",""NO"",""SV"",""TW"",""FJ"",""GL"",""AE"",""CK"",""GN"",""KM"",""LT"",""PE"",""SC"",""SI"",""SX"",""TK"",""IL"",""MK"",""MO"",""PA"",""UY"",""BQ"",""CG"",""DM"",""GU"",""GW"",""MF"",""MT"",""MX"",""PW"",""RO"",""SR"",""FI"",""NI"",""SG""]},{""episodesLaunched"":13,""countryList"":[""DE"",""JP"",""AT"",""LI""]},{""episodesLaunched"":14,""countryList"":[""LU"",""CH""]}]"
3705,2023-06-25,TV (English),6,85 South: Ghetto Legends,,2700000,0.9,3000000.0,1,False,"[{is_staggered_launch=0, is_live_title=0}]",
3706,2023-06-25,TV (English),7,Arnold,Arnold: Limited Series,7800000,3.1833,2500000.0,3,False,"[{is_staggered_launch=0, is_live_title=0}]",
3707,2023-06-25,TV (English),8,Glamorous,Glamorous: Season 1,17000000,7.45,2300000.0,1,False,"[{is_staggered_launch=0, is_live_title=0}]",
3708,2023-06-25,TV (English),9,Black Mirror,Black Mirror: Season 1,5900000,2.6,2300000.0,1,False,"[{is_staggered_launch=0, is_live_title=0}]",
3709,2023-06-25,TV (English),10,FUBAR,FUBAR: Season 1,15300000,7.1333,2100000.0,5,False,"[{is_staggered_launch=0, is_live_title=0}]",
3710,2023-06-25,TV (Non-English),1,The Surrogacy,The Surrogacy: Season 1,80500000,15.1667,5300000.0,2,False,"[{is_staggered_launch=0, is_live_title=0}]",
3711,2023-06-25,TV (Non-English),2,King the Land,King the Land: Limited Series,17500000,0.0,4700000.0,2,True,"[{is_staggered_launch=1, is_live_title=0}]","[{""episodesLaunched"":3,""countryList"":[""PG"",""WF"",""MN"",""NU"",""NC"",""NR"",""VU"",""MV"",""AU"",""BD"",""PF"",""MO"",""PN"",""TH"",""BT"",""HK"",""KH"",""LK"",""VN"",""CX"",""MM"",""SG"",""TL"",""UM"",""CC"",""MY"",""SB"",""TW"",""WS"",""CK"",""FJ"",""ID"",""BN"",""NF"",""LA"",""TV"",""JP"",""KI"",""KR"",""TK"",""TO"",""PH"",""NP"",""NZ""]},{""episodesLaunched"":4,""countryList"":[""GR"",""LU"",""SK"",""ZM"",""BY"",""FM"",""GG"",""JE"",""MZ"",""BQ"",""GP"",""GY"",""MP"",""MT"",""PK"",""SH"",""TN"",""UG"",""CI"",""FI"",""FO"",""LS"",""NG"",""PW"",""RO"",""RS"",""UA"",""CY"",""DJ"",""DZ"",""EE"",""GS"",""LI"",""MA"",""MD"",""MG"",""PS"",""RW"",""ZA"",""AZ"",""BB"",""BS"",""LC"",""MR"",""QA"",""SO"",""AQ"",""CA"",""CD"",""EH"",""FK"",""GW"",""HM"",""MH"",""MK"",""MQ"",""RE"",""SA"",""LB"",""SI"",""VA"",""CV"",""GF"",""HR"",""LT"",""NO"",""PM"",""SL"",""TR"",""TZ"",""VC"",""AF"",""AM"",""AT"",""BI"",""IS"",""LR"",""LV"",""ME"",""NE"",""TC"",""TD"",""TG"",""AW"",""BJ"",""BW"",""DK"",""ET"",""GL"",""GM"",""HU"",""IR"",""KM"",""MW"",""SR"",""US"",""AI"",""AO"",""BF"",""CZ"",""FR"",""GA"",""IQ"",""JO"",""MC"",""PT"",""SM"",""UZ"",""BH"",""BM"",""CF"",""DE"",""GD"",""SD"",""DM"",""GE"",""HT"",""IE"",""KG"",""KN"",""SX"",""VG"",""AE"",""CG"",""CM"",""EG"",""GH"",""JM"",""KY"",""ML"",""SN"",""AD"",""BG"",""ER"",""TM"",""VI"",""YT"",""CW"",""IL"",""IT"",""SC"",""YE"",""BL"",""SS"",""ZW"",""AL"",""ES"",""GI"",""IO"",""KZ"",""MS"",""RU"",""AS"",""CH"",""GU"",""LY"",""MU"",""NA"",""ST"",""KW"",""MF"",""OM"",""PL"",""TJ"",""AG"",""GN"",""IM"",""SE"",""BA"",""BE"",""GB"",""KE"",""NL"",""SZ"",""TT""]}]"
3712,2023-06-25,TV (Non-English),3,Bloodhounds,Bloodhounds: Season 1,37300000,8.1333,4600000.0,3,False,"[{is_staggered_launch=0, is_live_title=0}]",
3713,2023-06-25,TV (Non-English),4,Sleeping Dog,Sleeping Dog: Limited Series,22800000,5.2,4400000.0,1,False,"[{is_staggered_launch=0, is_live_title=0}]",
3714,2023-06-25,TV (Non-English),5,Fake Profile,Fake Profile: Season 1,20600000,6.3333,3300000.0,4,False,"[{is_staggered_launch=0, is_live_title=0}]",
3715,2023-06-25,TV (Non-English),6,See You in My 19th Life,See You in My 19th Life: Limited Series,7600000,4.05,1900000.0,1,False,"[{is_staggered_launch=0, is_live_title=0}]",
3716,2023-06-25,TV (Non-English),7,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc,7100000,0.0,1300000.0,1,True,"[{is_staggered_launch=1, is_live_title=0}]","[{""episodesLaunched"":9,""countryList"":[""HK"",""MO""]},{""episodesLaunched"":11,""countryList"":[""MY"",""BD"",""ID"",""PH"",""TW"",""IN"",""LK"",""PK"",""KH"",""SG"",""NP"",""MV"",""JP"",""TL"",""BT"",""MN"",""TH"",""BN"",""MM"",""VN"",""LA""]}]"
3717,2023-06-25,TV (Non-English),8,Lies Hidden in my Garden,Lies Hidden in my Garden: Limited Series,2200000,1.9333,1100000.0,1,False,"[{is_staggered_launch=0, is_live_title=0}]",
3718,2023-06-25,TV (Non-English),9,Valeria,Valeria: Season 3,5500000,5.3667,1000000.0,4,False,"[{is_staggered_launch=0, is_live_title=0}]",
3719,2023-06-25,TV (Non-English),10,Love Is Blind: Brazil,Love Is Blind: Brazil: Season 3,8900000,8.8333,1000000.0,2,False,"[{is_staggered_launch=0, is_live_title=0}]",
3720,2023-06-18,Films (English),1,Extraction 2,,88400000,2.0667,42800000.0,1,False,"[{is_staggered_launch=0, is_live_title=0}]",
3721,2023-06-18,Films (English),2,Extraction,,18800000,1.9667,9600000.0,1,False,"[{is_staggered_launch=0, is_live_title=0}]",
3722,2023-06-18,Films (English),3,Paw Patrol: The Movie,,9400000,1.4333,6600000.0,4,False,"[{is_staggered_launch=0, is_live_title=0}]",
3723,2023-06-18,Films (English),4,The Boss Baby,,5800000,1.6333,3600000.0,8,False,"[{is_staggered_launch=0, is_live_title=0}]",
3724,2023-06-18,Films (English),5,Assassin's Creed,,5400000,1.9167,2800000.0,1,False,"[{is_staggered_launch=0, is_live_title=0}]",
3725,2023-06-18,Films (English),6,The Mother,,5400000,1.95,2800000.0,6,False,"[{is_staggered_launch=0, is_live_title=0}]",
3726,2023-06-18,Films (English),7,The Angry Birds Movie,,4300000,1.6333,2600000.0,2,False,"[{is_staggered_launch=0, is_live_title=0}]",
3727,2023-06-18,Films (English),8,Abduction,,4000000,1.7667,2300000.0,2,False,"[{is_staggered_launch=0, is_live_title=0}]",
3728,2023-06-18,Films (English),9,Shooter,,4700000,2.0833,2300000.0,4,False,"[{is_staggered_launch=0, is_live_title=0}]",
3729,2023-06-18,Films (English),10,Prisoners,,5100000,2.55,2000000.0,3,False,"[{is_staggered_launch=0, is_live_title=0}]",
3730,2023-06-18,Films (Non-English),1,You Do You,,14400000,1.6833,8600000.0,2,False,"[{is_staggered_launch=0, is_live_title=0}]",
3731,2023-06-18,Films (Non-English),2,Black Clover: Sword of the Wizard King,,12000000,1.8833,6400000.0,1,False,"[{is_staggered_launch=0, is_live_title=0}]",
3732,2023-06-18,Films (Non-English),3,The Wonder Weeks,,6200000,1.5167,4100000.0,1,False,"[{is_staggered_launch=0, is_live_title=0}]",
3733,2023-06-18,Films (Non-English),4,A Beautiful Life,,6600000,1.6667,4000000.0,3,False,"[{is_staggered_launch=0, is_live_title=0}]",
3734,2023-06-18,Films (Non-English),5,Tin & Tina,,4500000,2.0,2300000.0,4,False,"[{is_staggered_launch=0, is_live_title=0}]",
3735,2023-06-18,Films (Non-English),6,Blood & Gold,,2700000,1.65,1600000.0,4,False,"[{is_staggered_launch=0, is_live_title=0}]",
3736,2023-06-18,Films (Non-English),7,Gumraah,,3300000,2.1167,1600000.0,2,False,"[{is_staggered_launch=0, is_live_title=0}]",
3737,2023-06-18,Films (Non-English),8,Faithfully Yours,,1800000,1.5833,1100000.0,4,False,"[{is_staggered_launch=0, is_live_title=0}]",
3738,2023-06-18,Films (Non-English),9,THE VILLAGE,,2100000,2.0167,1000000.0,1,False,"[{is_staggered_launch=0, is_live_title=0}]",
3739,2023-06-18,Films (Non-English),10,Mother's Day,,1600000,1.5833,1000000.0,4,False,"[{is_staggered_launch=0, is_live_title=0}]",
3740,2023-06-18,TV (English),1,Never Have I Ever,Never Have I Ever: Season 4,56400000,4.9167,11500000.0,2,False,"[{is_staggered_launch=0, is_live_title=0}]",
3741,2023-06-18,TV (English),2,Black Mirror,Black Mirror: Season 6,58700000,5.2,11300000.0,1,False,"[{is_staggered_launch=0, is_live_title=0}]",
3742,2023-06-18,TV (English),3,Arnold,Arnold: Limited Series,16400000,3.1833,5200000.0,2,False,"[{is_staggered_launch=0, is_live_title=0}]",
3743,2023-06-18,TV (English),4,Our Planet,Our Planet: II,11900000,3.3833,3500000.0,1,False,"[{is_staggered_launch=0, is_live_title=0}]",
3744,2023-06-18,TV (English),5,FUBAR,FUBAR: Season 1,24500000,7.1333,3400000.0,4,False,"[{is_staggered_launch=0, is_live_title=0}]",
3745,2023-06-18,TV (English),6,Tex Mex Motors,Tex Mex Motors: Season 1,13600000,4.8833,2800000.0,1,False,"[{is_staggered_launch=0, is_live_title=0}]",
3746,2023-06-18,TV (English),7,Manifest,Manifest: Season 4,42900000,15.5833,2800000.0,9,False,"[{is_staggered_launch=0, is_live_title=0}]",
3747,2023-06-18,TV (English),8,Never Have I Ever,Never Have I Ever: Season 1,11900000,4.5833,2600000.0,3,False,"[{is_staggered_launch=0, is_live_title=0}]",
3748,2023-06-18,TV (English),9,Amy Schumer: Emergency Contact,,2000000,0.85,2400000.0,1,False,"[{is_staggered_launch=0, is_live_title=0}]",
3749,2023-06-18,TV (English),10,Never Have I Ever,Never Have I Ever: Season 3,10800000,4.7,2300000.0,5,False,"[{is_staggered_launch=0, is_live_title=0}]",
3750,2023-06-18,TV (Non-English),1,Bloodhounds,Bloodhounds: Season 1,65900000,8.1333,8100000.0,2,False,"[{is_staggered_launch=0, is_live_title=0}]",
3751,2023-06-18,TV (Non-English),2,Fake Profile,Fake Profile: Season 1,35200000,6.3333,5600000.0,3,False,"[{is_staggered_launch=0, is_live_title=0}]",
3752,2023-06-18,TV (Non-English),3,The Surrogacy,The Surrogacy: Season 1,57100000,15.1667,3800000.0,1,False,"[{is_staggered_launch=0, is_live_title=0}]",
3753,2023-06-18,TV (Non-English),4,THE DAYS,THE DAYS: Limited Series,12200000,7.35,1700000.0,3,False,"[{is_staggered_launch=0, is_live_title=0}]",
3754,2023-06-18,TV (Non-English),5,Valeria,Valeria: Season 3,8800000,5.3667,1600000.0,3,False,"[{is_staggered_launch=0, is_live_title=0}]",
3755,2023-06-18,TV (Non-English),6,Love Is Blind: Brazil,Love Is Blind: Brazil: Season 3,11400000,7.0667,1600000.0,1,False,"[{is_staggered_launch=0, is_live_title=0}]",
3756,2023-06-18,TV (Non-English),7,King the Land,King the Land: Limited Series,2400000,0.0,1600000.0,1,True,"[{is_staggered_launch=1, is_live_title=0}]","[{""episodesLaunched"":1,""countryList"":[""TH"",""LK"",""VN"",""WF"",""MO"",""PN"",""AU"",""BD"",""PF"",""TL"",""UM"",""PG"",""BT"",""HK"",""KH"",""MV"",""JP"",""KI"",""KR"",""TK"",""TO"",""CK"",""FJ"",""ID"",""NC"",""LA"",""TV"",""MN"",""NU"",""CC"",""MY"",""SB"",""TW"",""WS"",""PH"",""BN"",""NF"",""CX"",""MM"",""SG"",""NR"",""VU"",""NP"",""NZ""]},{""episodesLaunched"":2,""countryList"":[""AW"",""BJ"",""BW"",""DK"",""ET"",""GL"",""GM"",""HU"",""IR"",""KM"",""MW"",""SR"",""US"",""BY"",""FM"",""GG"",""JE"",""MZ"",""DM"",""GE"",""HT"",""IE"",""KG"",""KN"",""SX"",""VG"",""AF"",""AM"",""AT"",""BI"",""IS"",""LR"",""LV"",""ME"",""NE"",""TC"",""TD"",""TG"",""AE"",""CG"",""CM"",""EG"",""GH"",""JM"",""KY"",""ML"",""SN"",""LB"",""SI"",""VA"",""GR"",""LU"",""SK"",""ZM"",""AI"",""AO"",""BF"",""CZ"",""FR"",""GA"",""IQ"",""JO"",""MC"",""PT"",""SM"",""UZ"",""AZ"",""BB"",""BS"",""LC"",""MR"",""QA"",""SO"",""KW"",""MF"",""OM"",""PL"",""TJ"",""CW"",""IL"",""IT"",""SC"",""YE"",""BQ"",""GP"",""GY"",""MP"",""MT"",""PK"",""SH"",""TN"",""UG"",""AS"",""CH"",""GU"",""LY"",""MU"",""NA"",""ST"",""CI"",""FI"",""FO"",""LS"",""NG"",""PW"",""RO"",""RS"",""UA"",""AD"",""BG"",""ER"",""TM"",""VI"",""YT"",""CV"",""GF"",""HR"",""LT"",""NO"",""PM"",""SL"",""TR"",""TZ"",""VC"",""BL"",""SS"",""ZW"",""AG"",""GN"",""IM"",""SE"",""AL"",""ES"",""GI"",""IO"",""KZ"",""MS"",""RU"",""AQ"",""CA"",""CD"",""EH"",""FK"",""GW"",""HM"",""MH"",""MK"",""MQ"",""RE"",""SA"",""CY"",""DJ"",""DZ"",""EE"",""GS"",""LI"",""MA"",""MD"",""MG"",""PS"",""RW"",""ZA"",""BH"",""BM"",""CF"",""DE"",""GD"",""SD"",""BA"",""BE"",""GB"",""KE"",""NL"",""SZ"",""TT""]}]"
3757,2023-06-18,TV (Non-English),8,Tour de France: Unchained,Tour de France: Unchained: Season 1,8200000,5.5667,1500000.0,1,False,"[{is_staggered_launch=0, is_live_title=0}]",
3758,2023-06-18,TV (Non-English),9,The Playing Card Killer,The Playing Card Killer: Limited Series,3300000,2.5167,1300000.0,1,False,"[{is_staggered_launch=0, is_live_title=0}]",
3759,2023-06-18,TV (Non-English),10,The Good Bad Mother,The Good Bad Mother: Limited Series,17600000,0.0,1200000.0,7,True,"[{is_staggered_launch=1, is_live_title=0}]","[{""episodesLaunched"":10,""countryList"":[""UY"",""CO"",""BR"",""SV"",""BZ"",""PY"",""EC"",""PA"",""VE"",""CL"",""HN"",""CR"",""DO"",""GQ"",""PE"",""GT"",""PR"",""AR"",""BO"",""CU"",""MX"",""NI""]},{""episodesLaunched"":14,""countryList"":[""AQ"",""AS"",""CH"",""CV"",""DZ"",""GP"",""HU"",""KY"",""LS"",""LV"",""ME"",""NU"",""TZ"",""VC"",""AF"",""AG"",""DM"",""ER"",""FK"",""GE"",""GF"",""GR"",""KG"",""KM"",""SB"",""TO"",""CI"",""CW"",""GG"",""IN"",""NZ"",""PG"",""ZW"",""CF"",""DK"",""GD"",""GI"",""GW"",""HT"",""ID"",""MD"",""MO"",""MR"",""PK"",""SC"",""SO"",""BW"",""CC"",""GU"",""JE"",""KH"",""MG"",""MN"",""MS"",""NC"",""PH"",""SA"",""SL"",""SM"",""SZ"",""TM"",""AD"",""DJ"",""GH"",""MM"",""QA"",""RE"",""TC"",""TD"",""TV"",""BE"",""CZ"",""GY"",""HR"",""KR"",""LC"",""SS"",""TK"",""TL"",""TW"",""WS"",""BD"",""ES"",""JP"",""MP"",""PN"",""SG"",""BY"",""EH"",""IS"",""LT"",""MU"",""MV"",""MY"",""PF"",""RU"",""SK"",""UG"",""US"",""AW"",""BA"",""RW"",""TH"",""VI"",""BJ"",""CX"",""FR"",""JO"",""LA"",""ML"",""NE"",""NL"",""SD"",""TJ"",""AL"",""BH"",""CG"",""FO"",""MC"",""NF"",""TT"",""VN"",""BB"",""LR"",""MH"",""MW"",""NP"",""NR"",""WF"",""AU"",""BI"",""CD"",""FI"",""HK"",""HM"",""IO"",""LI"",""MA"",""SN"",""UA"",""UM"",""UZ"",""VG"",""AO"",""AZ"",""EG"",""GA"",""GN"",""JM"",""KI"",""KW"",""MZ"",""TR"",""AT"",""BG"",""BM"",""BN"",""GL"",""IM"",""KE"",""KN"",""LY"",""PM"",""PT"",""RS"",""VA"",""YE"",""BL"",""BQ"",""BT"",""EE"",""ET"",""FJ"",""GB"",""IT"",""KZ"",""LK"",""LU"",""PS"",""SE"",""ST"",""ZM"",""IL"",""MK"",""MQ"",""SH"",""AI"",""FM"",""MT"",""NO"",""SR"",""TN"",""YT"",""AM"",""NA"",""NG"",""PL"",""SX"",""AE"",""CA"",""CY"",""GM"",""IE"",""TG"",""CM"",""DE"",""IR"",""MF"",""OM"",""SI"",""VU"",""ZA"",""BF"",""BS"",""CK"",""GS"",""IQ"",""LB"",""PW"",""RO""]}]"
3760,2023-06-11,Films (English),1,Prisoners,,13890000,,,2,False,,
3761,2023-06-11,Films (English),2,Shooter,,12770000,,,3,False,,
3762,2023-06-11,Films (English),3,Abduction,,9570000,,,1,False,,
3763,2023-06-11,Films (English),4,The Mother,,8360000,,,5,False,,
3764,2023-06-11,Films (English),5,The Boss Baby,,8320000,,,7,False,,
3765,2023-06-11,Films (English),6,We're the Millers,,7720000,,,2,False,,
3766,2023-06-11,Films (English),7,The Angry Birds Movie,,5720000,,,1,False,,
3767,2023-06-11,Films (English),8,The Company Men,,5390000,,,1,False,,
3768,2023-06-11,Films (English),9,Grown Ups 2,,5230000,,,1,False,,
3769,2023-06-11,Films (English),10,The Choice,,4950000,,,2,False,,
3770,2023-06-11,Films (Non-English),1,A Beautiful Life,,17420000,,,2,False,,
3771,2023-06-11,Films (Non-English),2,You Do You,,9150000,,,1,False,,
3772,2023-06-11,Films (Non-English),3,Tin & Tina,,9080000,,,3,False,,
3773,2023-06-11,Films (Non-English),4,Gumraah,,8350000,,,1,False,,
3774,2023-06-11,Films (Non-English),5,Blood & Gold,,6820000,,,3,False,,
3775,2023-06-11,Films (Non-English),6,Rich in Love 2,,3470000,,,2,False,,
3776,2023-06-11,Films (Non-English),7,Mixed by Erry,,2960000,,,1,False,,
3777,2023-06-11,Films (Non-English),8,Where the Tracks End,,2570000,,,3,False,,
3778,2023-06-11,Films (Non-English),9,Missed Connections,,2090000,,,1,False,,
